,YR,MO,DY,HR,LAT,LON,SLP,AT,SST,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
61694,1950,3,3.0,21.0,-68.0,193.9,999.3,-0.5,-1.3,187,1,0.0,0OJBF4,3,1,0,2,1
61695,1950,3,3.0,21.0,-68.2,344.9,986.0,-5.0,-1.8,735,64,5.0,0OJBF5,3,1,0,2,1
61696,1950,3,3.0,23.0,-67.77,192.1,994.5,-0.5,-0.5,761,115,5.0,0OJBHE,3,1,0,2,1
61697,1950,3,3.0,23.0,-68.07,193.43,998.3,,-0.5,761,115,5.0,0OJBHF,3,1,0,2,1
61698,1950,3,4.0,0.0,-60.3,29.6,978.0,0.6,,899,15,,0OJBZN,3,1,0,2,1
61699,1950,3,4.0,0.0,-63.3,4.3,972.3,,,899,15,,0OJBZL,3,1,0,2,1
61700,1950,3,4.0,0.0,-64.3,116.7,985.3,-3.2,,899,15,,0OJBZE,3,1,0,2,1
61701,1950,3,4.0,0.0,-64.5,114.3,985.5,-1.6,,899,15,,0OJBZD,3,1,0,2,1
61702,1950,3,4.0,0.0,-67.1,20.7,987.5,-1.4,-0.5,189,5,0.0,0OJBZM,3,1,0,2,1
61703,1950,3,4.0,0.0,-67.5,187.5,995.2,0.6,-0.6,227,90,5.0,0OJBZH,3,1,0,2,1
61704,1950,3,4.0,0.0,-67.5,191.5,999.1,-0.2,-1.1,187,1,0.0,0OJBZI,3,1,0,2,1
61705,1950,3,4.0,0.0,-68.0,355.5,974.6,-2.1,,899,15,,0OJBZK,3,1,0,2,1
61706,1950,3,4.0,0.0,-68.1,192.3,999.3,-0.5,-1.6,899,15,,0OJBZJ,3,1,0,2,1
61707,1950,3,4.0,1.0,-68.2,344.9,984.8,-5.0,-1.9,735,64,5.0,0OJC0K,3,1,0,2,1
61708,1950,3,4.0,3.0,-67.5,191.4,999.1,-0.4,-1.2,187,1,0.0,0OJC2W,3,1,0,2,1
61709,1950,3,4.0,3.0,-68.2,191.5,998.6,-0.6,-1.4,187,1,0.0,0OJC2X,3,1,0,2,1
61710,1950,3,4.0,4.0,-64.1,114.5,983.9,-3.2,,899,15,,0OJC3F,3,1,0,2,1
61711,1950,3,4.0,4.0,-67.1,6.0,972.3,,,899,15,,0OJC3H,3,1,0,2,1
61712,1950,3,4.0,4.0,-67.3,354.8,973.3,-1.0,,899,15,,0OJC3G,3,1,0,2,1
61713,1950,3,4.0,5.0,-68.2,344.9,983.1,-4.2,-1.9,735,64,5.0,0OJC4A,3,1,0,2,1
61714,1950,3,4.0,6.0,-64.5,114.1,985.1,-1.6,,899,15,,0OJCLV,3,1,0,2,1
61715,1950,3,4.0,6.0,-67.1,21.9,987.1,-1.5,-0.4,189,1,0.0,0OJCM2,3,1,0,2,1
61716,1950,3,4.0,6.0,-67.5,188.0,997.4,-0.6,-0.6,227,90,5.0,0OJCLY,3,1,0,2,1
61717,1950,3,4.0,6.0,-67.5,191.4,999.5,-0.5,-1.0,899,15,,0OJCM0,3,1,0,2,1
61718,1950,3,4.0,6.0,-67.6,191.3,999.5,-0.6,-1.2,187,1,0.0,0OJCLZ,3,1,0,2,1
61719,1950,3,4.0,6.0,-68.2,191.6,999.0,-0.5,-1.6,899,15,,0OJCM1,3,1,0,2,1
61720,1950,3,4.0,8.0,-64.1,114.5,983.9,-2.1,,899,15,,0OJCNP,3,1,0,2,1
61721,1950,3,4.0,8.0,-67.1,6.0,973.3,,,899,15,,0OJCNR,3,1,0,2,1
61722,1950,3,4.0,8.0,-67.3,354.8,970.6,-1.0,,899,15,,0OJCNQ,3,1,0,2,1
61723,1950,3,4.0,9.0,-67.6,191.2,999.8,-0.6,-1.2,187,1,0.0,0OJCP3,3,1,0,2,1
61724,1950,3,4.0,9.0,-68.2,344.9,981.6,-4.9,-1.9,735,64,5.0,0OJCP4,3,1,0,2,1
61725,1950,3,4.0,9.0,-68.4,191.6,999.3,-0.8,-1.4,187,1,0.0,0OJCP5,3,1,0,2,1
61726,1950,3,4.0,12.0,-64.1,114.5,982.6,-2.1,,899,15,,0OJD9W,3,1,0,2,1
61727,1950,3,4.0,12.0,-64.5,114.0,988.6,-1.6,,899,15,,0OJD9V,3,1,0,2,1
61728,1950,3,4.0,12.0,-66.0,31.0,987.7,,,899,15,,0OJD9T,3,1,0,2,1
61729,1950,3,4.0,12.0,-67.0,355.0,970.0,,,899,15,,0OJDA4,3,1,0,2,1
61730,1950,3,4.0,12.0,-67.1,6.0,973.3,,,899,15,,0OJDA5,3,1,0,2,1
61731,1950,3,4.0,12.0,-67.3,23.4,988.0,-1.6,-1.0,189,1,0.0,0OJDA8,3,1,0,2,1
61732,1950,3,4.0,12.0,-67.3,354.8,969.3,,,899,15,,0OJDA3,3,1,0,2,1
61733,1950,3,4.0,12.0,-67.4,188.3,998.4,-1.1,-0.6,227,90,5.0,0OJD9Z,3,1,0,2,1
61734,1950,3,4.0,12.0,-67.6,191.2,1000.0,-0.5,-1.0,899,15,,0OJDA1,3,1,0,2,1
61735,1950,3,4.0,12.0,-67.7,191.2,1000.0,-0.8,-1.2,187,1,0.0,0OJDA0,3,1,0,2,1
61736,1950,3,4.0,12.0,-68.0,8.0,980.8,-3.8,,899,15,,0OJDA6,3,1,0,2,1
61737,1950,3,4.0,12.0,-68.0,15.0,986.5,-1.0,,899,15,,0OJDA7,3,1,0,2,1
61738,1950,3,4.0,12.0,-68.4,191.6,999.4,-1.2,-1.4,187,1,0.0,0OJDA2,3,1,0,2,1
61739,1950,3,4.0,13.0,-65.6,162.6,1000.0,1.1,,899,15,,0OJDAS,3,1,0,2,1
61740,1950,3,4.0,13.0,-68.2,345.0,979.1,-3.4,-1.8,735,64,5.0,0OJDAT,3,1,0,2,1
61741,1950,3,4.0,13.5,-68.1,345.0,977.7,-2.7,-1.6,735,64,5.0,0OJDB0,3,1,0,2,1
61742,1950,3,4.0,15.0,-67.7,191.1,1000.4,-1.0,-1.3,187,1,0.0,0OJDD1,3,1,0,2,1
61743,1950,3,4.0,15.0,-68.4,191.6,999.9,-1.2,-1.4,187,1,0.0,0OJDD2,3,1,0,2,1
61744,1950,3,4.0,16.0,-64.1,114.5,982.6,,,899,15,,0OJDDS,3,1,0,2,1
61745,1950,3,4.0,16.0,-67.1,6.0,977.3,,,899,15,,0OJDDU,3,1,0,2,1
61746,1950,3,4.0,16.0,-67.3,354.8,967.9,0.6,,899,15,,0OJDDT,3,1,0,2,1
61747,1950,3,4.0,17.0,-68.0,345.0,977.7,-2.7,-1.7,735,64,5.0,0OJDEW,3,1,0,2,1
61748,1950,3,4.0,18.0,-64.5,139.6,989.9,-1.6,,899,15,,0OJDXL,3,1,0,2,1
61749,1950,3,4.0,18.0,-67.2,191.1,1000.7,-0.5,-1.0,899,15,,0OJDXQ,3,1,0,2,1
61750,1950,3,4.0,18.0,-67.3,25.5,988.4,-1.9,-1.1,189,1,0.0,0OJDXT,3,1,0,2,1
61751,1950,3,4.0,18.0,-67.4,188.3,999.7,-1.1,-0.6,227,90,5.0,0OJDXO,3,1,0,2,1
61752,1950,3,4.0,18.0,-67.7,191.1,1000.7,-0.8,-1.2,187,1,0.0,0OJDXP,3,1,0,2,1
61753,1950,3,4.0,18.0,-68.4,191.6,1000.7,-1.4,-1.4,187,1,0.0,0OJDXR,3,1,0,2,1
61754,1950,3,4.0,18.0,-68.4,191.7,1000.7,-1.6,-1.6,899,15,,0OJDXS,3,1,0,2,1
61755,1950,3,4.0,20.0,-64.1,114.5,983.9,-1.0,,899,15,,0OJDZ5,3,1,0,2,1
61756,1950,3,4.0,20.0,-67.1,6.0,998.3,-4.9,,899,15,,0OJDZ7,3,1,0,2,1
61757,1950,3,4.0,20.0,-67.3,354.8,969.3,,,899,15,,0OJDZ6,3,1,0,2,1
61758,1950,3,4.0,21.0,-67.3,191.0,1000.4,-0.2,-1.2,187,1,0.0,0OJE0O,3,1,0,2,1
61759,1950,3,4.0,21.0,-68.1,344.8,977.6,-3.2,-1.5,735,64,5.0,0OJE0P,3,1,0,2,1
61760,1950,3,4.0,23.0,-67.72,191.45,998.5,,-1.0,761,115,5.0,0OJE2E,3,1,0,2,1
61761,1950,3,4.0,23.0,-68.43,192.35,998.0,,-0.5,761,115,5.0,0OJE2F,3,1,0,2,1
61762,1950,3,5.0,0.0,-64.1,114.5,986.6,,,899,15,,0OJEJX,3,1,0,2,1
61763,1950,3,5.0,0.0,-64.6,113.7,993.2,-2.7,,899,15,,0OJEJW,3,1,0,2,1
61764,1950,3,5.0,0.0,-66.9,191.5,1000.7,-0.2,-0.9,187,1,0.0,0OJEJZ,3,1,0,2,1
61765,1950,3,5.0,0.0,-67.1,6.0,999.3,-3.2,,899,15,,0OJEK4,3,1,0,2,1
61766,1950,3,5.0,0.0,-67.3,354.8,969.3,,,899,15,,0OJEK3,3,1,0,2,1
61767,1950,3,5.0,0.0,-67.5,27.5,991.6,-2.0,-0.9,189,5,0.0,0OJEK5,3,1,0,2,1
61768,1950,3,5.0,0.0,-67.5,190.1,1000.4,0.6,-1.1,227,90,5.0,0OJEK1,3,1,0,2,1
61769,1950,3,5.0,0.0,-68.3,191.9,1001.0,-1.0,-1.6,899,15,,0OJEK2,3,1,0,2,1
61770,1950,3,5.0,1.0,-68.1,344.7,978.1,-3.8,-1.7,735,64,5.0,0OJEKW,3,1,0,2,1
61771,1950,3,5.0,3.0,-66.6,192.3,999.8,-0.9,-0.5,187,1,0.0,0OJEMO,3,1,0,2,1
61772,1950,3,5.0,3.0,-68.3,191.8,1000.6,-1.2,-1.3,187,1,0.0,0OJEMN,3,1,0,2,1
61773,1950,3,5.0,4.0,-64.1,114.5,987.9,,,899,15,,0OJEN6,3,1,0,2,1
61774,1950,3,5.0,4.0,-67.1,356.6,971.9,-1.0,,899,15,,0OJEN7,3,1,0,2,1
61775,1950,3,5.0,4.0,-69.2,5.6,982.3,-3.2,,899,15,,0OJEN8,3,1,0,2,1
61776,1950,3,5.0,5.0,-68.1,344.7,978.1,-3.4,-1.7,735,64,5.0,0OJENQ,3,1,0,2,1
61777,1950,3,5.0,6.0,-64.7,113.3,999.6,-3.8,,899,15,,0OJF61,3,1,0,2,1
61778,1950,3,5.0,6.0,-66.1,192.8,1000.2,-0.6,-0.1,187,1,0.0,0OJF64,3,1,0,2,1
61779,1950,3,5.0,6.0,-67.7,190.3,1000.7,-1.7,-1.1,227,90,5.0,0OJF5Z,3,1,0,2,1
61780,1950,3,5.0,6.0,-67.8,30.1,992.6,-1.8,-1.0,189,1,0.0,0OJF60,3,1,0,2,1
61781,1950,3,5.0,6.0,-68.3,191.8,1000.6,-1.1,-1.5,187,1,0.0,0OJF63,3,1,0,2,1
61782,1950,3,5.0,8.0,-64.1,114.5,990.6,-1.0,,899,15,,0OJF7J,3,1,0,2,1
61783,1950,3,5.0,8.0,-67.1,356.6,974.6,,,899,15,,0OJF7K,3,1,0,2,1
61784,1950,3,5.0,8.0,-69.2,5.6,983.3,-2.1,,899,15,,0OJF7L,3,1,0,2,1
61785,1950,3,5.0,9.0,-66.0,192.7,1000.6,-0.5,0.2,187,1,0.0,0OJF90,3,1,0,2,1
61786,1950,3,5.0,9.0,-68.0,344.6,978.9,-3.1,-1.6,735,64,5.0,0OJF8Y,3,1,0,2,1
61787,1950,3,5.0,9.0,-68.3,191.8,1001.1,-2.5,-1.6,187,1,0.0,0OJF8Z,3,1,0,2,1
61788,1950,3,5.0,12.0,-64.1,114.5,990.6,-1.0,,899,15,,0OJFTI,3,1,0,2,1
61789,1950,3,5.0,12.0,-64.7,113.0,997.0,-3.8,,899,15,,0OJFTH,3,1,0,2,1
61790,1950,3,5.0,12.0,-65.0,34.0,992.8,1.1,,899,15,,0OJFTF,3,1,0,2,1
61791,1950,3,5.0,12.0,-65.0,35.0,994.1,-2.1,,899,15,,0OJFTG,3,1,0,2,1
61792,1950,3,5.0,12.0,-67.0,357.0,978.0,4.4,,899,15,,0OJFTM,3,1,0,2,1
61793,1950,3,5.0,12.0,-67.1,356.6,977.3,3.9,,899,15,,0OJFTL,3,1,0,2,1
61794,1950,3,5.0,12.0,-67.7,190.3,1000.7,-1.7,-1.1,227,90,5.0,0OJFTD,3,1,0,2,1
61795,1950,3,5.0,12.0,-68.0,30.5,995.5,-5.8,-1.1,189,1,0.0,0OJFTE,3,1,0,2,1
61796,1950,3,5.0,12.0,-68.3,191.9,1000.6,-3.2,-1.6,899,15,,0OJFTK,3,1,0,2,1
61797,1950,3,5.0,12.0,-69.0,7.0,997.0,-4.9,,899,15,,0OJFTO,3,1,0,2,1
61798,1950,3,5.0,12.0,-69.2,5.6,984.3,-3.2,,899,15,,0OJFTN,3,1,0,2,1
61799,1950,3,5.0,13.0,-66.6,160.1,980.0,1.7,,899,15,,0OJFUD,3,1,0,2,1
61800,1950,3,5.0,13.0,-68.0,344.5,979.8,-2.1,-1.3,735,64,5.0,0OJFUE,3,1,0,2,1
61801,1950,3,5.0,15.0,-65.9,192.7,1000.0,-0.9,0.4,187,1,0.0,0OJFWF,3,1,0,2,1
61802,1950,3,5.0,15.0,-68.3,191.8,1000.0,-3.8,-1.6,187,1,0.0,0OJFWE,3,1,0,2,1
61803,1950,3,5.0,16.0,-64.1,114.5,993.3,,,899,15,,0OJFWZ,3,1,0,2,1
61804,1950,3,5.0,16.0,-67.1,356.6,978.6,,,899,15,,0OJFX0,3,1,0,2,1
61805,1950,3,5.0,16.0,-69.2,5.6,985.3,-4.3,,899,15,,0OJFX1,3,1,0,2,1
61806,1950,3,5.0,17.0,-68.0,344.5,982.2,-1.2,-1.1,735,64,5.0,0OJFXW,3,1,0,2,1
61807,1950,3,5.0,18.0,-62.0,348.0,997.1,2.8,,899,15,,0OJGGS,3,1,0,2,1
61808,1950,3,5.0,18.0,-64.7,112.7,997.0,-3.8,,899,15,,0OJGGN,3,1,0,2,1
61809,1950,3,5.0,18.0,-65.6,192.8,999.0,-0.8,0.4,187,1,0.0,0OJGGR,3,1,0,2,1
61810,1950,3,5.0,18.0,-67.7,190.6,999.2,-2.8,-1.1,227,90,5.0,0OJGGL,3,1,0,2,1
61811,1950,3,5.0,18.0,-68.1,30.4,995.1,-5.0,-1.4,189,1,0.0,0OJGGM,3,1,0,2,1
61812,1950,3,5.0,18.0,-68.3,191.8,999.7,-4.2,-1.6,187,1,0.0,0OJGGP,3,1,0,2,1
61813,1950,3,5.0,18.0,-68.3,191.9,999.7,-4.3,-1.6,899,15,,0OJGGQ,3,1,0,2,1
61814,1950,3,5.0,20.0,-64.1,114.5,995.9,-1.0,,899,15,,0OJGHZ,3,1,0,2,1
61815,1950,3,5.0,20.0,-64.3,113.3,997.3,-3.2,,899,15,,0OJGHY,3,1,0,2,1
61816,1950,3,5.0,20.0,-67.1,356.6,979.9,,,899,15,,0OJGI0,3,1,0,2,1
61817,1950,3,5.0,20.0,-69.2,5.6,985.3,-4.9,,899,15,,0OJGI1,3,1,0,2,1
61818,1950,3,5.0,21.0,-65.1,192.8,996.6,-0.4,0.8,187,1,0.0,0OJGJE,3,1,0,2,1
61819,1950,3,5.0,21.0,-67.6,192.6,997.1,-3.8,-1.5,187,1,0.0,0OJGJD,3,1,0,2,1
61820,1950,3,5.0,21.0,-67.7,345.3,984.0,-1.0,-1.1,735,64,5.0,0OJGJF,3,1,0,2,1
61821,1950,3,5.0,23.0,-67.12,191.4,998.5,,,761,115,5.0,0OJGKR,3,1,0,2,1
61822,1950,3,5.0,23.0,-68.68,191.0,999.5,-0.5,,761,115,5.0,0OJGKS,3,1,0,2,1
61823,1950,3,6.0,0.0,-64.1,114.5,995.9,-2.1,,899,15,,0OJH2U,3,1,0,2,1
61824,1950,3,6.0,0.0,-64.7,112.7,996.7,-4.9,,899,15,,0OJH2T,3,1,0,2,1
61825,1950,3,6.0,0.0,-64.8,192.6,993.1,-0.2,0.9,187,1,0.0,0OJH2W,3,1,0,2,1
61826,1950,3,6.0,0.0,-67.1,193.3,985.3,-2.7,-1.0,899,15,,0OJH2Y,3,1,0,2,1
61827,1950,3,6.0,0.0,-67.1,356.6,979.9,-1.0,,899,15,,0OJH2Z,3,1,0,2,1
61828,1950,3,6.0,0.0,-67.2,193.2,995.3,-2.7,-1.3,187,1,0.0,0OJH2X,3,1,0,2,1
61829,1950,3,6.0,0.0,-67.7,190.6,995.1,-3.3,-1.1,227,90,5.0,0OJH2R,3,1,0,2,1
61830,1950,3,6.0,0.0,-68.1,30.4,995.6,-5.8,-1.5,189,5,0.0,0OJH2S,3,1,0,2,1
61831,1950,3,6.0,0.0,-69.2,5.6,985.3,-4.9,,899,15,,0OJH30,3,1,0,2,1
61832,1950,3,6.0,0.5,-67.4,346.0,988.2,-1.5,,735,64,5.0,0OJH33,3,1,0,2,1
61833,1950,3,6.0,0.9,-67.3,346.1,986.0,-1.1,-0.7,735,64,5.0,0OJH36,3,1,0,2,1
61834,1950,3,6.0,3.0,-64.3,192.6,987.4,-0.7,1.2,187,1,0.0,0OJH5A,3,1,0,2,1
61835,1950,3,6.0,3.0,-67.0,193.2,993.6,-1.7,-1.3,187,1,0.0,0OJH5B,3,1,0,2,1
61836,1950,3,6.0,4.0,-64.3,113.3,995.9,-3.2,,899,15,,0OJH5T,3,1,0,2,1
61837,1950,3,6.0,4.0,-67.2,358.6,981.3,-2.1,,899,15,,0OJH5U,3,1,0,2,1
61838,1950,3,6.0,4.0,-68.8,3.5,985.3,,,899,15,,0OJH5V,3,1,0,2,1
61839,1950,3,6.0,4.9,-67.3,346.1,988.2,-1.5,-0.8,735,64,5.0,0OJH5X,3,1,0,2,1
61840,1950,3,6.0,6.0,-64.1,192.6,981.1,,0.9,187,1,0.0,0OJHO5,3,1,0,2,1
61841,1950,3,6.0,6.0,-64.9,112.1,994.8,-4.9,,899,15,,0OJHO3,3,1,0,2,1
61842,1950,3,6.0,6.0,-66.6,193.2,989.1,-1.5,-1.1,187,1,0.0,0OJHO6,3,1,0,2,1
61843,1950,3,6.0,6.0,-67.7,190.6,990.8,-3.3,-1.1,227,90,5.0,0OJHO1,3,1,0,2,1
61844,1950,3,6.0,6.0,-68.1,30.5,996.9,-8.1,-1.6,189,1,0.0,0OJHO2,3,1,0,2,1
61845,1950,3,6.0,8.0,-64.3,113.3,994.6,-3.2,,899,15,,0OJHPH,3,1,0,2,1
61846,1950,3,6.0,8.0,-67.2,358.6,982.6,-1.0,,899,15,,0OJHPI,3,1,0,2,1
61847,1950,3,6.0,8.0,-68.8,3.5,985.3,,,899,15,,0OJHPJ,3,1,0,2,1
61848,1950,3,6.0,8.9,-67.2,346.0,989.0,-1.4,-0.6,735,64,5.0,0OJHPM,3,1,0,2,1
61849,1950,3,6.0,9.0,-63.9,192.6,979.3,0.6,1.5,187,1,0.0,0OJHQP,3,1,0,2,1
61850,1950,3,6.0,9.0,-66.0,193.2,986.6,-1.5,-1.2,187,1,0.0,0OJHQQ,3,1,0,2,1
61851,1950,3,6.0,12.0,-64.3,113.3,994.6,-3.2,,899,15,,0OJIBS,3,1,0,2,1
61852,1950,3,6.0,12.0,-64.9,111.9,987.0,-4.9,,899,15,,0OJIBR,3,1,0,2,1
61853,1950,3,6.0,12.0,-65.4,194.2,985.9,-1.6,,899,15,,0OJIBV,3,1,0,2,1
61854,1950,3,6.0,12.0,-65.5,193.2,985.9,-1.6,0.2,187,1,0.0,0OJIBU,3,1,0,2,1
61855,1950,3,6.0,12.0,-66.0,35.0,993.5,-1.0,,899,15,,0OJIBQ,3,1,0,2,1
61856,1950,3,6.0,12.0,-67.2,358.6,982.6,-1.0,,899,15,,0OJIBW,3,1,0,2,1
61857,1950,3,6.0,12.0,-67.5,32.5,995.5,-7.0,-1.7,189,1,0.0,0OJIBP,3,1,0,2,1
61858,1950,3,6.0,12.0,-67.7,190.6,989.5,-2.8,-0.6,227,90,5.0,0OJIBY,3,1,0,2,1
61859,1950,3,6.0,12.0,-68.0,12.0,985.4,-2.1,,899,15,,0OJIC1,3,1,0,2,1
61860,1950,3,6.0,12.0,-68.8,3.5,987.3,,,899,15,,0OJIC0,3,1,0,2,1
61861,1950,3,6.0,12.0,-69.0,0.0,989.0,-4.9,,899,15,,0OJIBZ,3,1,0,2,1
61862,1950,3,6.0,12.9,-67.0,346.8,989.8,-1.8,-0.8,735,64,5.0,0OJIC5,3,1,0,2,1
61863,1950,3,6.0,14.0,-63.9,155.1,991.0,-1.6,,899,15,,0OJID7,3,1,0,2,1
61864,1950,3,6.0,15.0,-63.8,192.5,986.7,,1.2,187,1,0.0,0OJIE7,3,1,0,2,1
61865,1950,3,6.0,15.0,-63.8,192.7,986.7,,1.1,899,15,,0OJIE8,3,1,0,2,1
61866,1950,3,6.0,15.0,-64.7,193.2,986.9,-0.9,0.6,187,1,0.0,0OJIE9,3,1,0,2,1
61867,1950,3,6.0,16.0,-64.3,113.3,993.3,-4.9,,899,15,,0OJIEP,3,1,0,2,1
61868,1950,3,6.0,16.0,-67.2,358.6,983.9,,,899,15,,0OJIEQ,3,1,0,2,1
61869,1950,3,6.0,16.0,-68.8,3.5,987.3,-4.3,,899,15,,0OJIER,3,1,0,2,1
61870,1950,3,6.0,16.9,-67.0,346.1,989.8,-3.0,-0.7,735,64,5.0,0OJIEW,3,1,0,2,1
61871,1950,3,6.0,18.0,-63.5,192.6,989.2,-0.2,1.2,187,1,0.0,0OJIYB,3,1,0,2,1
61872,1950,3,6.0,18.0,-64.2,192.9,988.2,-0.5,1.1,899,15,,0OJIYC,3,1,0,2,1
61873,1950,3,6.0,18.0,-64.9,111.8,991.2,-4.9,,899,15,,0OJIY9,3,1,0,2,1
61874,1950,3,6.0,18.0,-67.2,33.4,996.2,-3.0,-1.7,189,1,0.0,0OJIY8,3,1,0,2,1
61875,1950,3,6.0,18.0,-67.7,190.8,990.5,-2.2,-0.6,227,90,5.0,0OJIYE,3,1,0,2,1
61876,1950,3,6.0,20.0,-64.3,113.3,991.9,-4.9,,899,15,,0OJIZB,3,1,0,2,1
61877,1950,3,6.0,20.0,-64.9,111.6,989.3,-4.3,,899,15,,0OJIZA,3,1,0,2,1
61878,1950,3,6.0,20.0,-67.2,358.6,982.6,,,899,15,,0OJIZC,3,1,0,2,1
61879,1950,3,6.0,20.0,-68.8,3.5,987.3,-4.3,,899,15,,0OJIZD,3,1,0,2,1
61880,1950,3,6.0,20.9,-66.9,346.5,989.8,-3.4,-0.8,735,64,5.0,0OJIZJ,3,1,0,2,1
61881,1950,3,6.0,21.0,-63.0,192.6,991.8,0.8,1.9,187,1,0.0,0OJJ0H,3,1,0,2,1
61882,1950,3,6.0,21.0,-63.7,192.3,991.3,0.1,1.5,187,1,0.0,0OJJ0G,3,1,0,2,1
61883,1950,3,6.0,23.0,-64.75,192.58,993.0,0.5,,761,115,5.0,0OJJ1Q,3,1,0,2,1
61884,1950,3,6.0,23.0,-67.78,192.43,995.0,-2.0,-0.5,761,115,5.0,0OJJ1R,3,1,0,2,1
61885,1950,3,7.0,0.0,-62.5,192.4,994.3,1.8,2.0,187,1,0.0,0OJJJF,3,1,0,2,1
61886,1950,3,7.0,0.0,-63.5,191.7,994.4,0.7,1.6,187,1,0.0,0OJJJE,3,1,0,2,1
61887,1950,3,7.0,0.0,-64.3,113.3,990.6,-6.0,,899,15,,0OJJJC,3,1,0,2,1
61888,1950,3,7.0,0.0,-64.9,111.8,990.7,-4.9,,899,15,,0OJJJB,3,1,0,2,1
61889,1950,3,7.0,0.0,-67.2,358.6,982.6,-1.0,,899,15,,0OJJJG,3,1,0,2,1
61890,1950,3,7.0,0.0,-67.3,33.5,995.5,-3.1,-1.6,189,1,0.0,0OJJJA,3,1,0,2,1
61891,1950,3,7.0,0.0,-67.9,190.8,992.8,-1.1,,227,90,5.0,0OJJJI,3,1,0,2,1
61892,1950,3,7.0,0.0,-68.0,13.0,983.8,-2.7,,899,15,,0OJJJK,3,1,0,2,1
61893,1950,3,7.0,0.0,-68.8,3.5,987.3,-4.9,,899,15,,0OJJJJ,3,1,0,2,1
61894,1950,3,7.0,0.9,-66.8,347.0,988.7,-3.5,-0.7,735,64,5.0,0OJJJV,3,1,0,2,1
61895,1950,3,7.0,3.0,-62.0,192.2,998.0,2.5,2.5,187,1,0.0,0OJJM9,3,1,0,2,1
61896,1950,3,7.0,3.0,-62.8,191.7,997.5,1.0,1.9,187,1,0.0,0OJJM8,3,1,0,2,1
61897,1950,3,7.0,4.0,-64.9,111.6,990.6,-1.0,,899,15,,0OJJMU,3,1,0,2,1
61898,1950,3,7.0,4.0,-65.3,112.3,987.9,-4.3,,899,15,,0OJJMV,3,1,0,2,1
61899,1950,3,7.0,4.0,-67.4,2.3,982.6,-1.0,,899,15,,0OJJMW,3,1,0,2,1
61900,1950,3,7.0,4.0,-69.2,3.8,986.3,-4.9,,899,15,,0OJJMX,3,1,0,2,1
61901,1950,3,7.0,4.9,-66.5,347.2,987.7,-2.8,-0.6,735,64,5.0,0OJJN0,3,1,0,2,1
61902,1950,3,7.0,6.0,-61.6,192.1,999.8,2.4,3.5,187,1,0.0,0OJK47,3,1,0,2,1
61903,1950,3,7.0,6.0,-62.4,191.5,999.4,1.7,2.3,187,1,0.0,0OJK46,3,1,0,2,1
61904,1950,3,7.0,6.0,-65.1,111.6,990.5,-4.9,,899,15,,0OJK44,3,1,0,2,1
61905,1950,3,7.0,6.0,-67.3,33.9,994.5,-3.6,-1.6,189,1,0.0,0OJK43,3,1,0,2,1
61906,1950,3,7.0,6.0,-67.9,190.6,994.9,-1.7,-1.1,227,90,5.0,0OJK49,3,1,0,2,1
61907,1950,3,7.0,8.0,-64.9,111.6,990.6,-2.1,,899,15,,0OJK5F,3,1,0,2,1
61908,1950,3,7.0,8.0,-65.3,112.3,987.9,-4.3,,899,15,,0OJK5G,3,1,0,2,1
61909,1950,3,7.0,8.0,-67.4,2.3,981.3,-2.1,,899,15,,0OJK5H,3,1,0,2,1
61910,1950,3,7.0,8.0,-69.2,3.8,985.3,-4.9,,899,15,,0OJK5I,3,1,0,2,1
61911,1950,3,7.0,8.8,-66.4,347.9,987.0,-3.3,-0.6,735,64,5.0,0OJK5L,3,1,0,2,1
61912,1950,3,7.0,9.0,-61.1,191.9,1001.6,3.3,3.6,187,1,0.0,0OJK6N,3,1,0,2,1
61913,1950,3,7.0,9.0,-62.0,191.2,1001.2,2.6,2.7,187,1,0.0,0OJK6M,3,1,0,2,1
61914,1950,3,7.0,11.0,-63.8,140.1,990.0,,,899,15,,0OJK85,3,1,0,2,1
61915,1950,3,7.0,12.0,-61.6,190.2,1001.0,3.3,3.3,899,15,,0OJKQA,3,1,0,2,1
61916,1950,3,7.0,12.0,-65.0,111.5,992.1,-4.9,,899,15,,0OJKQ8,3,1,0,2,1
61917,1950,3,7.0,12.0,-65.3,112.3,989.3,-1.0,,899,15,,0OJKQ9,3,1,0,2,1
61918,1950,3,7.0,12.0,-66.0,36.0,994.1,-1.0,,899,15,,0OJKQ6,3,1,0,2,1
61919,1950,3,7.0,12.0,-67.0,38.0,997.5,2.2,,899,15,,0OJKQ7,3,1,0,2,1
61920,1950,3,7.0,12.0,-67.1,34.8,995.6,-3.0,-1.7,189,1,0.0,0OJKQ5,3,1,0,2,1
61921,1950,3,7.0,12.0,-67.4,2.3,979.9,-1.0,,899,15,,0OJKQC,3,1,0,2,1
61922,1950,3,7.0,12.0,-67.9,190.6,996.7,-1.1,-1.1,227,90,5.0,0OJKQE,3,1,0,2,1
61923,1950,3,7.0,12.0,-69.0,7.0,987.6,-4.9,,899,15,,0OJKQG,3,1,0,2,1
61924,1950,3,7.0,12.0,-69.2,3.8,985.3,-4.9,,899,15,,0OJKQF,3,1,0,2,1
61925,1950,3,7.0,12.8,-66.6,348.0,987.3,-2.5,-0.6,735,64,5.0,0OJKQK,3,1,0,2,1
